region_user,supertype,gpcr_gene,n_cells,mean_log2_expr,pct_expr,rank_mean_expr,rank_pct_expr,combined_rank_score,rank_combined,specificity_log2,rank_specificity,taxonomy_level,evidence_source
AId,0007 L5/6 IT TPE-ENT Glut_1,Adora2a,262,0.032366346567869186,0.7633587786259541,19.0,16.0,35.0,18.0,-4.154457498341799,13.0,supertype,Allen_WMB_10X_computed
AId,0208 Pvalb Gaba_4,Adora2a,655,0.03083019144833088,0.6106870229007634,19.0,18.0,37.0,19.0,-4.155993653461337,10.0,supertype,Allen_WMB_10X_computed
AId,0030 L2/3 IT CTX Glut_2,Adora2a,2521,0.029515530914068222,0.6346687822292741,20.0,20.0,40.0,19.0,-4.1573083139956,12.0,supertype,Allen_WMB_10X_computed
AId,0115 L6 CT CTX Glut_2,Adora2a,2789,0.02870349772274494,0.5378271782000718,18.0,18.0,36.0,17.0,-4.158120347186923,11.0,supertype,Allen_WMB_10X_computed
AId,0003 IT EP-CLA Glut_1,Adora2a,4017,0.02801411785185337,0.5227781926811054,20.0,21.0,41.0,19.0,-4.158809727057815,17.0,supertype,Allen_WMB_10X_computed
AId,0220 Sst Gaba_7,Adora2a,166,0.024801598861813545,0.6024096385542169,20.0,17.0,37.0,20.0,-4.162022246047854,10.0,supertype,Allen_WMB_10X_computed
AId,0227 Sst Gaba_14,Adora2a,182,0.024300096556544304,0.5494505494505495,20.0,19.0,39.0,19.0,-4.162523748353124,12.0,supertype,Allen_WMB_10X_computed
AId,0091 L5 ET CTX Glut_2,Adora2a,355,0.022023703902959824,0.5633802816901409,21.0,19.0,40.0,19.0,-4.164800141006708,10.0,supertype,Allen_WMB_10X_computed
AId,0204 Pvalb chandelier Gaba_1,Adora2a,285,0.02090604603290558,0.3508771929824561,20.0,17.0,37.0,18.0,-4.165917798876762,11.0,supertype,Allen_WMB_10X_computed
AId,0031 L2/3 IT CTX Glut_3,Adora2a,1908,0.020452551543712616,0.41928721174004197,21.0,21.0,42.0,19.0,-4.166371293365955,14.0,supertype,Allen_WMB_10X_computed
AId,0023 L4/5 IT CTX Glut_1,Adora2a,2389,0.020173806697130203,0.5023022185014651,19.0,19.0,38.0,17.0,-4.166650038212538,13.0,supertype,Allen_WMB_10X_computed
AId,0015 L6 IT CTX Glut_3,Adora2a,870,0.019271530210971832,0.45977011494252873,20.0,19.0,39.0,18.0,-4.167552314698696,12.0,supertype,Allen_WMB_10X_computed
AId,0090 L5 ET CTX Glut_1,Adora2a,254,0.01910082995891571,0.39370078740157477,18.0,16.0,34.0,18.0,-4.167723014950752,11.0,supertype,Allen_WMB_10X_computed
AId,0029 L2/3 IT CTX Glut_1,Adora2a,547,0.018385089933872223,0.3656307129798903,21.0,20.0,41.0,21.0,-4.168438754975796,12.0,supertype,Allen_WMB_10X_computed
AId,0026 L4/5 IT CTX Glut_4,Adora2a,3877,0.017278792336583138,0.3353108073252515,20.0,20.0,40.0,17.0,-4.169545052573085,13.0,supertype,Allen_WMB_10X_computed
AId,0229 Sst Gaba_16,Adora2a,367,0.01709904707968235,0.2724795640326975,20.0,20.0,40.0,18.0,-4.169724797829986,11.0,supertype,Allen_WMB_10X_computed
AId,0094 L5 ET CTX Glut_5,Adora2a,524,0.01622985117137432,0.38167938931297707,21.0,17.0,38.0,19.0,-4.170593993738294,11.0,supertype,Allen_WMB_10X_computed
AId,0222 Sst Gaba_9,Adora2a,274,0.016147203743457794,0.36496350364963503,20.0,16.0,36.0,19.0,-4.17067664116621,11.0,supertype,Allen_WMB_10X_computed
AId,0027 L4/5 IT CTX Glut_5,Adora2a,3721,0.014933348633348942,0.29561945713517873,19.0,19.0,38.0,18.0,-4.171890496276319,12.0,supertype,Allen_WMB_10X_computed
AId,0202 Lamp5 Gaba_4,Adora2a,361,0.014226901344954967,0.2770083102493075,20.0,19.0,39.0,19.0,-4.172596943564713,9.0,supertype,Allen_WMB_10X_computed
AId,0032 L2/3 IT CTX Glut_4,Adora2a,2721,0.012855487875640392,0.25725836089672915,21.0,21.0,42.0,20.0,-4.173968357034028,12.0,supertype,Allen_WMB_10X_computed
AId,0001 CLA-EPd-CTX Car3 Glut_1,Adora2a,5639,0.011995987966656685,0.212803688597269,21.0,21.0,42.0,18.0,-4.174827856943011,17.0,supertype,Allen_WMB_10X_computed
AId,0177 Vip Gaba_5,Adora2a,986,0.010650268755853176,0.2028397565922921,21.0,20.0,41.0,20.0,-4.176173576153815,11.0,supertype,Allen_WMB_10X_computed
AId,0218 Sst Gaba_5,Adora2a,559,0.00985394325107336,0.17889087656529518,21.0,21.0,42.0,19.0,-4.176969901658595,12.0,supertype,Allen_WMB_10X_computed
AId,0214 Sst Gaba_1,Adora2a,578,0.008524734526872635,0.17301038062283738,21.0,21.0,42.0,20.0,-4.178299110382795,11.0,supertype,Allen_WMB_10X_computed
AId,0217 Sst Gaba_4,Adora2a,1461,0.00771242706105113,0.13689253935660506,21.0,21.0,42.0,19.0,-4.179111417848617,11.0,supertype,Allen_WMB_10X_computed
AId,1194 Microglia NN_1,Adora2a,4610,0.006508585065603256,0.08676789587852494,20.0,19.0,39.0,20.0,-4.180315259844065,4.0,supertype,Allen_WMB_10X_computed
AId,1179 OPC NN_1,Adora2a,4336,0.005674866493791342,0.09225092250922509,21.0,19.0,40.0,21.0,-4.181148978415877,6.0,supertype,Allen_WMB_10X_computed
AId,0114 L6 CT CTX Glut_1,Adora2a,4563,0.005207688547670841,0.08766162612316458,21.0,21.0,42.0,19.0,-4.181616156361997,10.0,supertype,Allen_WMB_10X_computed
AId,1184 MOL NN_4,Adora2a,1875,0.003661340568214655,0.05333333333333334,21.0,17.0,38.0,21.0,-4.183162504341453,5.0,supertype,Allen_WMB_10X_computed
AId,0199 Lamp5 Gaba_1,Adora2a,2788,0.003532974747940898,0.07173601147776185,22.0,21.0,43.0,22.0,-4.183290870161727,10.0,supertype,Allen_WMB_10X_computed
AId,0123 L5 NP CTX Glut_2,Adora2a,2457,0.0019903946667909622,0.0407000407000407,22.0,21.0,43.0,21.0,-4.184833450242877,10.0,supertype,Allen_WMB_10X_computed
AId,0020 L5 IT CTX Glut_3,Adora2a,72,0.0,0.0,18.0,14.0,32.0,16.0,-4.186823844909668,12.0,supertype,Allen_WMB_10X_computed
AId,0024 L4/5 IT CTX Glut_2,Adora2a,382,0.0,0.0,19.0,19.0,38.0,19.0,-4.186823844909668,11.0,supertype,Allen_WMB_10X_computed
AId,0040 L2/3 IT PIR-ENTl Glut_2,Adora2a,273,0.0,0.0,20.0,19.0,39.0,20.0,-4.186823844909668,12.0,supertype,Allen_WMB_10X_computed
AId,0124 L5 NP CTX Glut_3,Adora2a,806,0.0,0.0,20.0,19.0,39.0,20.0,-4.186823844909668,11.0,supertype,Allen_WMB_10X_computed
AId,0125 L5 NP CTX Glut_4,Adora2a,146,0.0,0.0,20.0,18.0,38.0,20.0,-4.186823844909668,10.0,supertype,Allen_WMB_10X_computed
AId,0162 OB Dopa-Gaba_1,Adora2a,35,0.0,0.0,15.0,12.0,27.0,14.0,-4.186823844909668,10.0,supertype,Allen_WMB_10X_computed
AId,0173 Vip Gaba_1,Adora2a,522,0.0,0.0,21.0,19.0,40.0,21.0,-4.186823844909668,13.0,supertype,Allen_WMB_10X_computed
AId,0174 Vip Gaba_2,Adora2a,378,0.0,0.0,19.0,18.0,37.0,17.0,-4.186823844909668,11.0,supertype,Allen_WMB_10X_computed
AId,0175 Vip Gaba_3,Adora2a,562,0.0,0.0,22.0,21.0,43.0,21.0,-4.186823844909668,11.0,supertype,Allen_WMB_10X_computed
AId,0176 Vip Gaba_4,Adora2a,334,0.0,0.0,21.0,19.0,40.0,20.0,-4.186823844909668,13.0,supertype,Allen_WMB_10X_computed
AId,0178 Vip Gaba_6,Adora2a,528,0.0,0.0,20.0,18.0,38.0,20.0,-4.186823844909668,10.0,supertype,Allen_WMB_10X_computed
AId,0180 Vip Gaba_8,Adora2a,76,0.0,0.0,19.0,18.0,37.0,18.0,-4.186823844909668,13.0,supertype,Allen_WMB_10X_computed
AId,0181 Vip Gaba_9,Adora2a,48,0.0,0.0,17.0,13.0,30.0,16.0,-4.186823844909668,12.0,supertype,Allen_WMB_10X_computed
AId,0183 Vip Gaba_11,Adora2a,97,0.0,0.0,17.0,16.0,33.0,16.0,-4.186823844909668,11.0,supertype,Allen_WMB_10X_computed
AId,0184 Vip Gaba_12,Adora2a,174,0.0,0.0,20.0,19.0,39.0,18.0,-4.186823844909668,12.0,supertype,Allen_WMB_10X_computed
AId,0186 Sncg Gaba_2,Adora2a,228,0.0,0.0,20.0,17.0,37.0,18.0,-4.186823844909668,12.0,supertype,Allen_WMB_10X_computed
AId,0189 Sncg Gaba_5,Adora2a,42,0.0,0.0,19.0,13.0,32.0,18.0,-4.186823844909668,11.0,supertype,Allen_WMB_10X_computed
AId,0192 Sncg Gaba_8,Adora2a,151,0.0,0.0,21.0,19.0,40.0,19.0,-4.186823844909668,13.0,supertype,Allen_WMB_10X_computed
AId,0200 Lamp5 Gaba_2,Adora2a,297,0.0,0.0,20.0,17.0,37.0,20.0,-4.186823844909668,11.0,supertype,Allen_WMB_10X_computed
AId,0201 Lamp5 Gaba_3,Adora2a,258,0.0,0.0,21.0,17.0,38.0,21.0,-4.186823844909668,10.0,supertype,Allen_WMB_10X_computed
AId,0203 Lamp5 Lhx6 Gaba_1,Adora2a,370,0.0,0.0,20.0,18.0,38.0,18.0,-4.186823844909668,9.0,supertype,Allen_WMB_10X_computed
AId,0206 Pvalb Gaba_2,Adora2a,47,0.0,0.0,18.0,15.0,33.0,18.0,-4.186823844909668,13.0,supertype,Allen_WMB_10X_computed
AId,0207 Pvalb Gaba_3,Adora2a,2032,0.0,0.0,21.0,21.0,42.0,20.0,-4.186823844909668,9.0,supertype,Allen_WMB_10X_computed
AId,0209 Pvalb Gaba_5,Adora2a,153,0.0,0.0,20.0,19.0,39.0,19.0,-4.186823844909668,11.0,supertype,Allen_WMB_10X_computed
AId,0210 Pvalb Gaba_6,Adora2a,105,0.0,0.0,19.0,17.0,36.0,19.0,-4.186823844909668,10.0,supertype,Allen_WMB_10X_computed
AId,0211 Pvalb Gaba_7,Adora2a,38,0.0,0.0,19.0,14.0,33.0,18.0,-4.186823844909668,13.0,supertype,Allen_WMB_10X_computed
AId,0212 Pvalb Gaba_8,Adora2a,424,0.0,0.0,21.0,19.0,40.0,20.0,-4.186823844909668,9.0,supertype,Allen_WMB_10X_computed
AId,0215 Sst Gaba_2,Adora2a,59,0.0,0.0,21.0,18.0,39.0,21.0,-4.186823844909668,13.0,supertype,Allen_WMB_10X_computed
AId,0221 Sst Gaba_8,Adora2a,545,0.0,0.0,20.0,20.0,40.0,18.0,-4.186823844909668,11.0,supertype,Allen_WMB_10X_computed
AId,0223 Sst Gaba_10,Adora2a,653,0.0,0.0,21.0,20.0,41.0,21.0,-4.186823844909668,11.0,supertype,Allen_WMB_10X_computed
AId,0224 Sst Gaba_11,Adora2a,449,0.0,0.0,22.0,20.0,42.0,21.0,-4.186823844909668,11.0,supertype,Allen_WMB_10X_computed
AId,0225 Sst Gaba_12,Adora2a,84,0.0,0.0,20.0,18.0,38.0,17.0,-4.186823844909668,11.0,supertype,Allen_WMB_10X_computed
AId,0226 Sst Gaba_13,Adora2a,501,0.0,0.0,21.0,21.0,42.0,20.0,-4.186823844909668,11.0,supertype,Allen_WMB_10X_computed
AId,0230 Sst Gaba_17,Adora2a,42,0.0,0.0,19.0,14.0,33.0,18.0,-4.186823844909668,11.0,supertype,Allen_WMB_10X_computed
AId,0231 Sst Gaba_18,Adora2a,45,0.0,0.0,19.0,13.0,32.0,18.0,-4.186823844909668,10.0,supertype,Allen_WMB_10X_computed
AId,0239 Sst Chodl Gaba_2,Adora2a,34,0.0,0.0,18.0,11.0,29.0,16.0,-4.186823844909668,15.0,supertype,Allen_WMB_10X_computed
AId,1180 OPC NN_2,Adora2a,31,0.0,0.0,13.0,8.0,21.0,13.0,-4.186823844909668,4.0,supertype,Allen_WMB_10X_computed
AId,1181 COP NN_1,Adora2a,556,0.0,0.0,18.0,16.0,34.0,18.0,-4.186823844909668,5.0,supertype,Allen_WMB_10X_computed
AId,1186 ABC NN_1,Adora2a,38,0.0,0.0,11.0,7.0,18.0,11.0,-4.186823844909668,4.0,supertype,Allen_WMB_10X_computed
AId,0112 L6b CTX Glut_3,Cckbr,114,6.203734397888184,89.47368421052632,4.0,4.0,8.0,4.0,0.2206578254699707,1.0,supertype,Allen_WMB_10X_computed
AId,0090 L5 ET CTX Glut_1,Cckbr,254,5.983076572418213,90.94488188976378,6.0,4.0,10.0,6.0,-0.2206578254699707,2.0,supertype,Allen_WMB_10X_computed
AId,0105 L6b EPd Glut_3,Cckbr,48,5.894227504730225,93.75,5.0,2.0,7.0,5.0,-0.309506893157959,2.0,supertype,Allen_WMB_10X_computed
AId,0016 L6 IT CTX Glut_4,Cckbr,246,5.685049057006836,83.33333333333334,5.0,4.0,9.0,5.0,-0.5186853408813477,2.0,supertype,Allen_WMB_10X_computed
AId,0111 L6b CTX Glut_2,Cckbr,73,5.419018268585205,89.04109589041096,8.0,4.0,12.0,7.0,-0.7847161293029785,7.0,supertype,Allen_WMB_10X_computed
AId,0094 L5 ET CTX Glut_5,Cckbr,524,5.348663330078125,83.20610687022901,7.0,6.0,13.0,6.0,-0.8550710678100586,5.0,supertype,Allen_WMB_10X_computed
AId,0113 L6b CTX Glut_4,Cckbr,74,5.281205177307129,77.02702702702703,7.0,5.0,12.0,7.0,-0.9225292205810547,2.0,supertype,Allen_WMB_10X_computed
AId,0104 L6b EPd Glut_2,Cckbr,40,5.242193698883057,77.5,5.0,5.0,10.0,5.0,-0.961540699005127,6.0,supertype,Allen_WMB_10X_computed
AId,0032 L2/3 IT CTX Glut_4,Cckbr,2721,5.129694938659668,78.61080485115767,5.0,5.0,10.0,5.0,-1.0740394592285156,7.0,supertype,Allen_WMB_10X_computed
AId,0008 L5/6 IT TPE-ENT Glut_2,Cckbr,433,5.061149597167969,81.75519630484989,7.0,5.0,12.0,6.0,-1.1425848007202148,5.0,supertype,Allen_WMB_10X_computed
AId,0091 L5 ET CTX Glut_2,Cckbr,355,4.925477504730225,80.28169014084507,6.0,5.0,11.0,6.0,-1.278256893157959,5.0,supertype,Allen_WMB_10X_computed
AId,0030 L2/3 IT CTX Glut_2,Cckbr,2521,4.905228614807129,75.4859182863943,6.0,6.0,12.0,6.0,-1.2985057830810547,7.0,supertype,Allen_WMB_10X_computed
AId,0014 L6 IT CTX Glut_2,Cckbr,925,4.7702531814575195,74.70270270270271,8.0,7.0,15.0,4.0,-1.433481216430664,6.0,supertype,Allen_WMB_10X_computed
AId,0017 L6 IT CTX Glut_5,Cckbr,499,4.665892124176025,74.74949899799599,7.0,5.0,12.0,7.0,-1.5378422737121582,7.0,supertype,Allen_WMB_10X_computed
AId,0041 L2/3 IT PIR-ENTl Glut_3,Cckbr,207,4.660327911376953,69.56521739130434,6.0,5.0,11.0,6.0,-1.5434064865112305,5.0,supertype,Allen_WMB_10X_computed
AId,0025 L4/5 IT CTX Glut_3,Cckbr,1804,4.658057689666748,73.50332594235033,7.0,6.0,13.0,4.0,-1.5456767082214355,6.0,supertype,Allen_WMB_10X_computed
AId,0013 L6 IT CTX Glut_1,Cckbr,832,4.555231094360352,68.6298076923077,10.0,9.0,19.0,9.0,-1.648503303527832,6.0,supertype,Allen_WMB_10X_computed
AId,0026 L4/5 IT CTX Glut_4,Cckbr,3877,4.436863422393799,71.39540882125355,8.0,8.0,16.0,7.0,-1.7668709754943848,7.0,supertype,Allen_WMB_10X_computed
AId,0022 L5 IT CTX Glut_5,Cckbr,302,4.337204933166504,72.84768211920529,8.0,5.0,13.0,6.0,-1.8665294647216797,6.0,supertype,Allen_WMB_10X_computed
AId,0039 L2/3 IT PIR-ENTl Glut_1,Cckbr,135,4.333314418792725,65.92592592592592,9.0,8.0,17.0,9.0,-1.870419979095459,8.0,supertype,Allen_WMB_10X_computed
AId,0110 L6b CTX Glut_1,Cckbr,178,4.304757595062256,65.73033707865169,7.0,6.0,13.0,7.0,-1.8989768028259277,7.0,supertype,Allen_WMB_10X_computed
AId,0114 L6 CT CTX Glut_1,Cckbr,4563,4.2922563552856445,65.8119658119658,7.0,7.0,14.0,6.0,-1.911478042602539,6.0,supertype,Allen_WMB_10X_computed
AId,0002 CLA-EPd-CTX Car3 Glut_2,Cckbr,140,4.258854389190674,65.0,11.0,8.0,19.0,9.0,-1.9448800086975098,8.0,supertype,Allen_WMB_10X_computed
AId,0007 L5/6 IT TPE-ENT Glut_1,Cckbr,262,4.256352424621582,70.22900763358778,8.0,7.0,15.0,7.0,-1.9473819732666016,7.0,supertype,Allen_WMB_10X_computed
AId,0009 L5/6 IT TPE-ENT Glut_3,Cckbr,583,4.13485860824585,66.20926243567753,9.0,8.0,17.0,8.0,-2.068875789642334,8.0,supertype,Allen_WMB_10X_computed
AId,0023 L4/5 IT CTX Glut_1,Cckbr,2389,4.050833225250244,68.02009208874006,8.0,8.0,16.0,6.0,-2.1529011726379395,8.0,supertype,Allen_WMB_10X_computed
AId,0003 IT EP-CLA Glut_1,Cckbr,4017,3.8808248043060303,62.93253671894449,12.0,12.0,24.0,11.0,-2.3229095935821533,11.0,supertype,Allen_WMB_10X_computed
AId,0029 L2/3 IT CTX Glut_1,Cckbr,547,3.7373011112213135,58.13528336380256,7.0,6.0,13.0,7.0,-2.46643328666687,8.0,supertype,Allen_WMB_10X_computed
AId,0015 L6 IT CTX Glut_3,Cckbr,870,3.672879695892334,61.149425287356316,8.0,8.0,16.0,7.0,-2.5308547019958496,6.0,supertype,Allen_WMB_10X_computed
AId,0020 L5 IT CTX Glut_3,Cckbr,72,3.5242929458618164,54.166666666666664,8.0,5.0,13.0,7.0,-2.679441452026367,6.0,supertype,Allen_WMB_10X_computed
AId,0118 L6 CT CTX Glut_5,Cckbr,5660,3.392517328262329,55.54770318021202,7.0,7.0,14.0,7.0,-2.8112170696258545,8.0,supertype,Allen_WMB_10X_computed
AId,0115 L6 CT CTX Glut_2,Cckbr,2789,3.389979600906372,52.31265686626031,7.0,7.0,14.0,6.0,-2.8137547969818115,7.0,supertype,Allen_WMB_10X_computed
AId,0031 L2/3 IT CTX Glut_3,Cckbr,1908,3.349184036254883,57.023060796645694,9.0,9.0,18.0,7.0,-2.854550361633301,8.0,supertype,Allen_WMB_10X_computed
AId,0027 L4/5 IT CTX Glut_5,Cckbr,3721,3.287095308303833,52.996506315506586,7.0,7.0,14.0,6.0,-2.9166390895843506,8.0,supertype,Allen_WMB_10X_computed
AId,0119 L6 CT CTX Glut_6,Cckbr,44,3.213653326034546,50.0,9.0,7.0,16.0,9.0,-2.9900810718536377,9.0,supertype,Allen_WMB_10X_computed
AId,0227 Sst Gaba_14,Cckbr,182,3.1362526416778564,51.64835164835166,8.0,8.0,16.0,8.0,-3.067481756210327,6.0,supertype,Allen_WMB_10X_computed
AId,0040 L2/3 IT PIR-ENTl Glut_2,Cckbr,273,3.121584177017212,45.05494505494506,7.0,7.0,14.0,7.0,-3.0821502208709717,7.0,supertype,Allen_WMB_10X_computed
AId,0018 L5 IT CTX Glut_1,Cckbr,467,2.9755163192749023,52.46252676659529,11.0,9.0,20.0,10.0,-3.2282180786132812,8.0,supertype,Allen_WMB_10X_computed
AId,0206 Pvalb Gaba_2,Cckbr,47,2.4353716373443604,46.808510638297875,9.0,8.0,17.0,9.0,-3.7683627605438232,12.0,supertype,Allen_WMB_10X_computed
AId,0208 Pvalb Gaba_4,Cckbr,655,2.3736252784729004,40.76335877862595,9.0,9.0,18.0,9.0,-3.830109119415283,9.0,supertype,Allen_WMB_10X_computed
AId,0205 Pvalb Gaba_1,Cckbr,161,2.230241298675537,36.64596273291926,10.0,9.0,19.0,10.0,-3.9734930992126465,12.0,supertype,Allen_WMB_10X_computed
AId,0211 Pvalb Gaba_7,Cckbr,38,2.0685629844665527,34.21052631578947,11.0,7.0,18.0,10.0,-4.135171413421631,12.0,supertype,Allen_WMB_10X_computed
AId,0218 Sst Gaba_5,Cckbr,559,2.0439724922180176,33.98926654740608,9.0,9.0,18.0,7.0,-4.159761905670166,11.0,supertype,Allen_WMB_10X_computed
AId,0162 OB Dopa-Gaba_1,Cckbr,35,1.9704519510269165,28.57142857142857,9.0,9.0,18.0,8.0,-4.233282446861267,11.0,supertype,Allen_WMB_10X_computed
AId,0212 Pvalb Gaba_8,Cckbr,424,1.966854214668274,32.78301886792453,11.0,9.0,20.0,11.0,-4.23688018321991,10.0,supertype,Allen_WMB_10X_computed
AId,0225 Sst Gaba_12,Cckbr,84,1.9136875867843628,30.952380952380953,12.0,11.0,23.0,10.0,-4.290046811103821,12.0,supertype,Allen_WMB_10X_computed
AId,0024 L4/5 IT CTX Glut_2,Cckbr,382,1.8211477994918823,30.104712041884817,10.0,10.0,20.0,10.0,-4.382586598396301,13.0,supertype,Allen_WMB_10X_computed
AId,0207 Pvalb Gaba_3,Cckbr,2032,1.5529975891113281,26.181102362204722,8.0,8.0,16.0,8.0,-4.6507368087768555,11.0,supertype,Allen_WMB_10X_computed
AId,0209 Pvalb Gaba_5,Cckbr,153,1.5123202800750732,24.836601307189543,10.0,9.0,19.0,10.0,-4.69141411781311,12.0,supertype,Allen_WMB_10X_computed
AId,0229 Sst Gaba_16,Cckbr,367,1.511622667312622,25.340599455040874,11.0,11.0,22.0,10.0,-4.6921117305755615,12.0,supertype,Allen_WMB_10X_computed
AId,0185 Sncg Gaba_1,Cckbr,171,1.5021570920944214,28.654970760233915,10.0,9.0,19.0,8.0,-4.701577305793762,13.0,supertype,Allen_WMB_10X_computed
AId,0226 Sst Gaba_13,Cckbr,501,1.4856159687042236,26.147704590818364,13.0,13.0,26.0,12.0,-4.71811842918396,12.0,supertype,Allen_WMB_10X_computed
AId,0125 L5 NP CTX Glut_4,Cckbr,146,1.3146065473556519,20.54794520547945,10.0,10.0,20.0,10.0,-4.889127850532532,13.0,supertype,Allen_WMB_10X_computed
AId,0210 Pvalb Gaba_6,Cckbr,105,1.1009862422943115,18.095238095238095,10.0,9.0,19.0,10.0,-5.102748155593872,12.0,supertype,Allen_WMB_10X_computed
AId,0001 CLA-EPd-CTX Car3 Glut_1,Cckbr,5639,1.0346578359603882,17.574037949991133,17.0,17.0,34.0,14.0,-5.169076561927795,20.0,supertype,Allen_WMB_10X_computed
AId,0214 Sst Gaba_1,Cckbr,578,0.9460574984550476,15.916955017301039,14.0,14.0,28.0,13.0,-5.257676899433136,12.0,supertype,Allen_WMB_10X_computed
AId,0220 Sst Gaba_7,Cckbr,166,0.7404332756996155,13.855421686746988,12.0,11.0,23.0,12.0,-5.463301122188568,15.0,supertype,Allen_WMB_10X_computed
AId,0202 Lamp5 Gaba_4,Cckbr,361,0.5344230532646179,9.418282548476455,13.0,13.0,26.0,12.0,-5.669311344623566,16.0,supertype,Allen_WMB_10X_computed
AId,0188 Sncg Gaba_4,Cckbr,157,0.4974881410598755,9.554140127388536,14.0,14.0,28.0,13.0,-5.706246256828308,16.0,supertype,Allen_WMB_10X_computed
AId,0191 Sncg Gaba_7,Cckbr,111,0.48941150307655334,9.00900900900901,12.0,11.0,23.0,10.0,-5.71432289481163,15.0,supertype,Allen_WMB_10X_computed
AId,0042 L2/3 IT PIR-ENTl Glut_4,Cckbr,183,0.3438376784324646,5.46448087431694,13.0,12.0,25.0,11.0,-5.859896719455719,15.0,supertype,Allen_WMB_10X_computed
AId,0221 Sst Gaba_8,Cckbr,545,0.29243528842926025,5.5045871559633035,15.0,15.0,30.0,13.0,-5.911299109458923,16.0,supertype,Allen_WMB_10X_computed
AId,0135 HPF CR Glut_1,Cckbr,49,0.2785305082798004,4.081632653061225,13.0,9.0,22.0,13.0,-5.925203889608383,10.0,supertype,Allen_WMB_10X_computed
AId,0231 Sst Gaba_18,Cckbr,45,0.2634333372116089,4.444444444444445,16.0,12.0,28.0,15.0,-5.940301060676575,15.0,supertype,Allen_WMB_10X_computed
AId,1180 OPC NN_2,Cckbr,31,0.2561946213245392,3.225806451612903,9.0,7.0,16.0,9.0,-5.947539776563644,11.0,supertype,Allen_WMB_10X_computed
AId,1192 SMC NN_1,Cckbr,333,0.22482267022132874,3.003003003003003,12.0,11.0,23.0,12.0,-5.978911727666855,9.0,supertype,Allen_WMB_10X_computed
AId,0224 Sst Gaba_11,Cckbr,449,0.21520547568798065,3.5634743875278394,17.0,16.0,33.0,16.0,-5.988528922200203,16.0,supertype,Allen_WMB_10X_computed
AId,0190 Sncg Gaba_6,Cckbr,167,0.21483191847801208,4.191616766467066,17.0,17.0,34.0,16.0,-5.9889024794101715,17.0,supertype,Allen_WMB_10X_computed
AId,0223 Sst Gaba_10,Cckbr,653,0.20235173404216766,3.522205206738132,17.0,16.0,33.0,17.0,-6.001382663846016,15.0,supertype,Allen_WMB_10X_computed
AId,0215 Sst Gaba_2,Cckbr,59,0.1845497339963913,3.389830508474576,18.0,16.0,34.0,18.0,-6.019184663891792,16.0,supertype,Allen_WMB_10X_computed
AId,0199 Lamp5 Gaba_1,Cckbr,2788,0.17934855818748474,3.2281205164992826,14.0,13.0,27.0,14.0,-6.024385839700699,16.0,supertype,Allen_WMB_10X_computed
AId,0123 L5 NP CTX Glut_2,Cckbr,2457,0.16570141911506653,2.6862026862026864,15.0,15.0,30.0,14.0,-6.038032978773117,15.0,supertype,Allen_WMB_10X_computed
AId,0181 Vip Gaba_9,Cckbr,48,0.1519491821527481,2.083333333333333,14.0,12.0,26.0,13.0,-6.0517852157354355,18.0,supertype,Allen_WMB_10X_computed
AId,0180 Vip Gaba_8,Cckbr,76,0.15124431252479553,2.631578947368421,16.0,16.0,32.0,15.0,-6.052490085363388,18.0,supertype,Allen_WMB_10X_computed
AId,0217 Sst Gaba_4,Cckbr,1461,0.14700211584568024,2.4640657084188913,17.0,17.0,34.0,15.0,-6.056732282042503,15.0,supertype,Allen_WMB_10X_computed
AId,0203 Lamp5 Lhx6 Gaba_1,Cckbr,370,0.146073579788208,2.4324324324324325,16.0,15.0,31.0,14.0,-6.057660818099976,14.0,supertype,Allen_WMB_10X_computed
AId,0189 Sncg Gaba_5,Cckbr,42,0.14373785257339478,2.380952380952381,15.0,12.0,27.0,14.0,-6.059996545314789,17.0,supertype,Allen_WMB_10X_computed
AId,0174 Vip Gaba_2,Cckbr,378,0.14352162182331085,2.1164021164021163,15.0,15.0,30.0,13.0,-6.060212776064873,16.0,supertype,Allen_WMB_10X_computed
AId,1163 Astro-TE NN_3,Cckbr,8356,0.13727498054504395,1.9985639061752034,10.0,10.0,20.0,10.0,-6.06645941734314,11.0,supertype,Allen_WMB_10X_computed
AId,0230 Sst Gaba_17,Cckbr,42,0.1360785961151123,2.380952380952381,18.0,13.0,31.0,17.0,-6.067655801773071,16.0,supertype,Allen_WMB_10X_computed
AId,0124 L5 NP CTX Glut_3,Cckbr,806,0.13466767966747284,2.357320099255583,15.0,15.0,30.0,15.0,-6.069066718220711,17.0,supertype,Allen_WMB_10X_computed
AId,0222 Sst Gaba_9,Cckbr,274,0.13369375467300415,2.5547445255474455,17.0,13.0,30.0,16.0,-6.070040643215179,16.0,supertype,Allen_WMB_10X_computed
AId,0173 Vip Gaba_1,Cckbr,522,0.13067030906677246,2.10727969348659,15.0,14.0,29.0,15.0,-6.073064088821411,18.0,supertype,Allen_WMB_10X_computed
AId,1182 NFOL NN_2,Cckbr,91,0.1303962618112564,2.197802197802198,12.0,9.0,21.0,12.0,-6.073338136076927,8.0,supertype,Allen_WMB_10X_computed
AId,0175 Vip Gaba_3,Cckbr,562,0.12799596786499023,1.9572953736654803,16.0,15.0,31.0,15.0,-6.075738430023193,17.0,supertype,Allen_WMB_10X_computed
