region_user,subclass,gene,n_cells,mean_log2_expr,pct_expr,is_nonneuronal,is_anchor_subclass,specificity_log2_vs_neuronal,specificity_log2_vs_neuronal_competitor_mean,specificity_log2_vs_panel,specificity_log2_vs_panel_competitor_mean,in_subclass_name,cell_type_label,role,n_anchors_passing,uniqueness,rank_key,rank_within_subclass,roi_clean,contaminating_subclass_in_roi
AId,007 L2/3 IT CTX Glut,Cux1,7697,6.4638,90.09,False,True,-1.1218,7.5856,0.8962,5.5676,False,Upper-layer IT excitatory,target,1,UNIQUE_to_subclass,20.8962,6,False,"001 CLA-EPd-CTX Car3 Glut in same dissection is higher (7.59, 93%)"
AId,007 L2/3 IT CTX Glut,Nos1,7697,4.5797,67.03,False,True,-6.5961,11.1758,0.5102,4.0695,False,Upper-layer IT excitatory,target,1,UNIQUE_to_subclass,20.5102,7,False,"056 Sst Chodl Gaba in same dissection is higher (11.18, 96%)"
AId,022 L5 ET CTX Glut,Pou3f1,1134,7.6007,97.71,False,True,4.9344,2.6663,4.9344,2.6663,False,Deep-layer output neurons,target,1,UNIQUE_to_subclass,24.9344,1,True,
AId,022 L5 ET CTX Glut,Lratd2,1134,3.2437,58.99,False,True,2.8281,0.4156,2.9254,0.3183,False,Deep-layer output neurons,target,1,UNIQUE_to_subclass,22.9254,2,True,
AId,022 L5 ET CTX Glut,Vat1l,1134,6.1487,90.12,False,True,1.1102,5.0385,1.1102,5.0385,False,Deep-layer output neurons,target,1,UNIQUE_to_subclass,21.1102,3,True,
AId,022 L5 ET CTX Glut,Fezf2,1134,7.4585,97.18,False,True,0.9476,6.5109,0.9476,6.5109,False,Deep-layer output neurons,target,1,UNIQUE_to_subclass,20.9476,4,True,
AId,022 L5 ET CTX Glut,Bcl11b,1134,8.9183,99.65,False,True,0.6689,8.2494,0.7326,8.1857,False,Deep-layer output neurons,target,1,UNIQUE_to_subclass,20.7326,5,True,
AId,029 L6b CTX Glut,Nxph4,439,5.1204,68.34,False,True,-1.004,6.1244,4.8736,0.2468,False,Deep-layer output neurons,target,1,UNIQUE_to_subclass,24.8736,1,False,"027 L6b EPd Glut in same dissection is higher (6.12, 86%)"
AId,029 L6b CTX Glut,Ccn2,439,5.9779,72.44,False,True,-2.1668,8.1447,4.1154,1.8625,False,Deep-layer output neurons,target,1,UNIQUE_to_subclass,24.1154,2,False,"027 L6b EPd Glut in same dissection is higher (8.14, 97%)"
AId,029 L6b CTX Glut,Drd1,439,4.6956,73.8,False,True,-0.5589,5.2545,2.8823,1.8133,False,Deep-layer output neurons,target,1,UNIQUE_to_subclass,22.8823,3,False,"027 L6b EPd Glut in same dissection is higher (5.25, 81%)"
AId,029 L6b CTX Glut,Nr4a2,439,4.5934,63.33,False,True,-5.5777,10.1711,2.6365,1.9569,False,Deep-layer output neurons,target,1,UNIQUE_to_subclass,22.636499999999998,4,False,"001 CLA-EPd-CTX Car3 Glut in same dissection is higher (10.17, 100%)"
AId,029 L6b CTX Glut,Gfra1,439,3.9628,60.82,False,True,-4.2724,8.2352,2.5888,1.374,False,Deep-layer output neurons,target,1,UNIQUE_to_subclass,22.5888,5,False,"001 CLA-EPd-CTX Car3 Glut in same dissection is higher (8.24, 98%)"
AId,029 L6b CTX Glut,Rai14,439,6.0775,83.6,False,True,1.0705,5.007,1.7488,4.3287,False,Deep-layer output neurons,target,1,UNIQUE_to_subclass,21.7488,6,True,
AId,029 L6b CTX Glut,Satb2,439,8.331,99.09,False,True,-0.4056,8.7366,1.1009,7.2301,False,Deep-layer output neurons,target,1,UNIQUE_to_subclass,21.1009,7,False,"027 L6b EPd Glut in same dissection is higher (8.74, 100%)"
AId,029 L6b CTX Glut,Sulf1,439,6.0535,82.92,False,True,-2.1208,8.1743,0.9558,5.0977,False,Deep-layer output neurons,target,1,UNIQUE_to_subclass,20.9558,8,False,"002 IT EP-CLA Glut in same dissection is higher (8.17, 98%)"
AId,029 L6b CTX Glut,Ntsr1,439,1.8733,33.94,False,True,-1.2551,3.1284,0.7503,1.123,False,Deep-layer output neurons,target,1,UNIQUE_to_subclass,20.7503,9,False,"027 L6b EPd Glut in same dissection is higher (3.13, 56%)"
AId,029 L6b CTX Glut,Sema5b,439,5.4825,76.54,False,True,-0.4679,5.9504,0.5248,4.9577,False,Deep-layer output neurons,target,1,UNIQUE_to_subclass,20.5248,10,False,"027 L6b EPd Glut in same dissection is higher (5.95, 80%)"
AId,029 L6b CTX Glut,Oprm1,439,5.1143,76.08,False,True,-1.7781,6.8924,0.5014,4.6129,False,Deep-layer output neurons,target,1,UNIQUE_to_subclass,20.5014,11,False,"027 L6b EPd Glut in same dissection is higher (6.89, 95%)"
AId,030 L6 CT CTX Glut,Foxp2,13072,8.6245,98.68,False,True,3.689,4.9355,3.689,4.9355,False,Deep-layer output neurons,target,1,UNIQUE_to_subclass,23.689,1,True,
AId,030 L6 CT CTX Glut,Syt6,13072,6.2008,86.3,False,True,1.2856,4.9152,3.225,2.9758,False,Deep-layer output neurons,target,1,UNIQUE_to_subclass,23.225,2,True,
AId,030 L6 CT CTX Glut,Rprm,13072,7.8242,94.79,False,True,2.3973,5.4269,2.3973,5.4269,False,Deep-layer output neurons,target,1,UNIQUE_to_subclass,22.3973,3,True,
AId,030 L6 CT CTX Glut,Sla,13072,4.6333,69.79,False,True,0.2695,4.3638,2.1761,2.4572,False,Deep-layer output neurons,target,1,UNIQUE_to_subclass,22.176099999999998,4,False,
AId,030 L6 CT CTX Glut,Thsd7b,13072,7.8623,94.98,False,True,-0.9217,8.784,1.9702,5.8921,False,Deep-layer output neurons,target,1,UNIQUE_to_subclass,21.9702,5,False,"036 HPF CR Glut in same dissection is higher (8.78, 90%)"
AId,030 L6 CT CTX Glut,Ppp1r1b,13072,5.3803,77.8,False,True,0.0586,5.3217,0.9719,4.4084,False,Deep-layer output neurons,target,1,UNIQUE_to_subclass,20.9719,6,False,
AId,030 L6 CT CTX Glut,Zfhx3,13072,2.2862,37.32,False,True,0.895,1.3912,0.895,1.3912,False,Deep-layer output neurons,target,1,UNIQUE_to_subclass,20.895,7,True,
AId,032 L5 NP CTX Glut,Tshz2,3409,11.8681,99.91,False,True,6.379,5.4891,10.1514,1.7167,False,Deep-layer output neurons,target,1,UNIQUE_to_subclass,30.151400000000002,1,True,
AId,032 L5 NP CTX Glut,Trhr,3409,5.8401,76.56,False,True,4.8583,0.9818,4.8583,0.9818,False,Deep-layer output neurons,target,1,UNIQUE_to_subclass,24.8583,2,True,
AId,032 L5 NP CTX Glut,Etv1,3409,9.6277,99.53,False,True,2.8319,6.7958,2.8319,6.7958,False,Deep-layer output neurons,target,1,UNIQUE_to_subclass,22.8319,3,True,
AId,032 L5 NP CTX Glut,Amigo2,3409,2.3887,36.34,False,True,1.6754,0.7133,1.6754,0.7133,False,Deep-layer output neurons,target,1,UNIQUE_to_subclass,21.6754,4,True,
AId,032 L5 NP CTX Glut,Spon1,3409,8.5557,97.24,False,True,1.1663,7.3894,1.2899,7.2658,False,Deep-layer output neurons,target,1,UNIQUE_to_subclass,21.2899,5,True,
AId,046 Vip Gaba,Vip,3706,10.7138,91.72,False,True,6.3799,4.3339,10.0012,0.7126,True,Cortical interneurons,target,1,UNIQUE_to_subclass,130.00119999999998,1,True,
AId,046 Vip Gaba,Crh,3706,5.5375,61.01,False,True,3.6201,1.9174,4.5953,0.9422,False,Cortical interneurons,target,1,UNIQUE_to_subclass,24.5953,2,True,
AId,046 Vip Gaba,Tac2,3706,4.8423,52.75,False,True,1.0453,3.797,4.4555,0.3868,False,Cortical interneurons,target,1,UNIQUE_to_subclass,24.4555,3,True,
AId,046 Vip Gaba,Penk,3706,5.2777,63.95,False,True,0.1215,5.1562,4.0624,1.2153,False,Cortical interneurons,target,1,UNIQUE_to_subclass,24.0624,4,False,
AId,046 Vip Gaba,Calb2,3706,5.0249,60.79,False,True,2.2564,2.7685,3.6162,1.4087,False,Cortical interneurons,target,1,UNIQUE_to_subclass,23.6162,5,True,
AId,046 Vip Gaba,Slc5a7,3706,3.336,43.15,False,True,0.0222,3.3138,3.3142,0.0218,False,Cortical interneurons,target,1,UNIQUE_to_subclass,23.3142,6,False,
AId,046 Vip Gaba,Htr3a,3706,3.094,41.07,False,True,-2.7189,5.8129,2.4133,0.6807,False,Cortical interneurons,target,1,UNIQUE_to_subclass,22.4133,7,False,"047 Sncg Gaba in same dissection is higher (5.81, 74%)"
AId,046 Vip Gaba,Cnr1,3706,9.6815,98.27,False,True,-2.3887,12.0702,1.9019,7.7796,False,Cortical interneurons,target,1,UNIQUE_to_subclass,21.9019,8,False,"047 Sncg Gaba in same dissection is higher (12.07, 100%)"
AId,046 Vip Gaba,Prox1,3706,7.3349,85.7,False,True,1.5211,5.8138,1.7516,5.5833,False,Cortical interneurons,target,1,UNIQUE_to_subclass,21.7516,9,True,
AId,046 Vip Gaba,Nr2e1,3706,2.8332,40.93,False,True,0.8659,1.9673,1.7132,1.12,False,Cortical interneurons,target,1,UNIQUE_to_subclass,21.7132,10,True,
AId,046 Vip Gaba,Dlx1,3706,6.1988,79.01,False,True,0.9108,5.288,1.6028,4.596,False,Cortical interneurons,target,1,UNIQUE_to_subclass,21.6028,11,True,
AId,046 Vip Gaba,Adarb2,3706,12.4584,99.95,False,True,-0.8422,13.3006,0.9574,11.501,False,Cortical interneurons,target,1,UNIQUE_to_subclass,20.9574,12,False,"047 Sncg Gaba in same dissection is higher (13.30, 100%)"
AId,049 Lamp5 Gaba,Lamp5,3704,7.5427,87.37,False,True,-0.561,8.1037,0.9826,6.5601,True,Cortical interneurons,target,1,UNIQUE_to_subclass,120.9826,1,False,"050 Lamp5 Lhx6 Gaba in same dissection is higher (8.10, 96%)"
AId,049 Lamp5 Gaba,Ndnf,3704,5.2164,59.72,False,True,-4.7143,9.9307,3.4522,1.7642,False,Cortical interneurons,target,1,UNIQUE_to_subclass,23.4522,2,False,"036 HPF CR Glut in same dissection is higher (9.93, 96%)"
AId,049 Lamp5 Gaba,Pnoc,3704,6.6498,84.45,False,True,-0.9509,7.6007,3.3231,3.3267,False,Cortical interneurons,target,1,UNIQUE_to_subclass,23.3231,3,False,"050 Lamp5 Lhx6 Gaba in same dissection is higher (7.60, 93%)"
AId,049 Lamp5 Gaba,Npy,3704,9.5097,86.2,False,True,-2.9279,12.4376,2.9562,6.5535,False,Cortical interneurons,target,1,UNIQUE_to_subclass,22.9562,4,False,"056 Sst Chodl Gaba in same dissection is higher (12.44, 100%)"
AId,049 Lamp5 Gaba,Tnnt1,3704,2.7294,39.09,False,True,0.0954,2.634,2.4978,0.2316,False,Cortical interneurons,target,1,UNIQUE_to_subclass,22.497799999999998,5,False,
AId,049 Lamp5 Gaba,Gad2,3704,11.2751,100.0,False,True,0.0089,11.2662,1.4518,9.8233,False,Cortical interneurons,target,1,UNIQUE_to_subclass,21.4518,6,False,
AId,049 Lamp5 Gaba,Necab1,3704,8.3119,95.22,False,True,-1.2211,9.533,1.44,6.8719,False,Cortical interneurons,target,1,UNIQUE_to_subclass,21.44,7,False,"047 Sncg Gaba in same dissection is higher (9.53, 99%)"
AId,049 Lamp5 Gaba,Gad1,3704,10.9018,100.0,False,True,-0.2829,11.1847,1.2631,9.6387,False,Cortical interneurons,target,1,UNIQUE_to_subclass,21.2631,8,False,"050 Lamp5 Lhx6 Gaba in same dissection is higher (11.18, 100%)"
AId,049 Lamp5 Gaba,Maf,3704,8.0157,93.6,False,True,-0.9179,8.9336,0.9751,7.0406,False,Cortical interneurons,target,1,UNIQUE_to_subclass,20.9751,9,False,"050 Lamp5 Lhx6 Gaba in same dissection is higher (8.93, 98%)"
AId,049 Lamp5 Gaba,Sox1,3704,2.8097,43.66,False,True,-1.613,4.4227,0.779,2.0307,False,Cortical interneurons,target,1,UNIQUE_to_subclass,20.779,10,False,"056 Sst Chodl Gaba in same dissection is higher (4.42, 66%)"
AId,049 Lamp5 Gaba,Cplx3,3704,6.7344,85.96,False,True,-1.1877,7.9221,0.761,5.9734,False,Cortical interneurons,target,1,UNIQUE_to_subclass,20.761,11,False,"027 L6b EPd Glut in same dissection is higher (7.92, 95%)"
AId,049 Lamp5 Gaba,Sema5a,3704,7.9304,87.63,False,True,0.5118,7.4186,0.6977,7.2327,False,Cortical interneurons,target,1,UNIQUE_to_subclass,20.6977,12,True,
AId,052 Pvalb Gaba,Pvalb,3617,7.878,85.98,False,True,1.7529,6.1251,6.8475,1.0305,True,Cortical interneurons,target,1,UNIQUE_to_subclass,126.8475,1,True,
AId,052 Pvalb Gaba,Tac1,3617,6.3251,75.17,False,True,5.9855,0.3396,5.9935,0.3316,False,Cortical interneurons,target,1,UNIQUE_to_subclass,25.9935,2,True,
AId,052 Pvalb Gaba,Cartpt,3617,4.4719,60.69,False,True,0.8811,3.5908,2.7173,1.7546,False,Cortical interneurons,target,1,UNIQUE_to_subclass,22.7173,3,True,
AId,052 Pvalb Gaba,Zfp804b,3617,7.4998,86.2,False,True,-3.989,11.4888,2.0429,5.4569,False,Cortical interneurons,target,1,UNIQUE_to_subclass,22.0429,4,False,"051 Pvalb chandelier Gaba in same dissection is higher (11.49, 100%)"
AId,053 Sst Gaba,Sst,5983,11.2056,98.63,False,True,-1.2069,12.4125,9.1236,2.082,True,Cortical interneurons,target,1,UNIQUE_to_subclass,129.1236,1,False,"056 Sst Chodl Gaba in same dissection is higher (12.41, 100%)"
AId,053 Sst Gaba,Baiap3,5983,2.5348,37.41,False,True,-0.1517,2.6865,1.4752,1.0596,False,Cortical interneurons,target,1,UNIQUE_to_subclass,21.4752,2,False,"027 L6b EPd Glut in same dissection is higher (2.69, 44%)"
AId,053 Sst Gaba,Fibcd1,5983,2.2481,34.33,False,True,-0.3454,2.5935,1.1713,1.0768,False,Cortical interneurons,target,1,UNIQUE_to_subclass,21.1713,3,False,"044 OB Dopa-Gaba in same dissection is higher (2.59, 33%)"
AId,053 Sst Gaba,Lhx6,5983,6.3689,86.01,False,True,-1.2015,7.5704,0.6586,5.7103,False,Cortical interneurons,target,1,UNIQUE_to_subclass,20.6586,4,False,"050 Lamp5 Lhx6 Gaba in same dissection is higher (7.57, 94%)"
BMAp,012 MEA Slc17a7 Glut,Slc17a7,3984,8.2058,93.52,False,True,-1.213,9.4188,6.5455,1.6603,True,Posterior BMA glutamatergic / pallial amygdala VGLUT1,target,1,UNIQUE_to_subclass,126.5455,1,False,"009 L2/3 IT PIR-ENTl Glut in same dissection is higher (9.42, 100%)"
BMAp,012 MEA Slc17a7 Glut,Nfib,3984,9.1572,92.92,False,True,-1.3119,10.4691,5.4204,3.7368,False,Posterior BMA glutamatergic / pallial amygdala VGLUT1,target,1,UNIQUE_to_subclass,25.4204,2,False,"037 DG Glut in same dissection is higher (10.47, 100%)"
BMAp,012 MEA Slc17a7 Glut,Slc30a3,3984,5.3072,77.36,False,True,-1.8544,7.1616,4.8169,0.4903,False,Posterior BMA glutamatergic / pallial amygdala VGLUT1,target,1,UNIQUE_to_subclass,24.8169,3,False,"013 COAp Grxcr2 Glut in same dissection is higher (7.16, 100%)"
BMAp,012 MEA Slc17a7 Glut,Chst9,3984,6.7944,81.98,False,True,-1.4277,8.2221,4.1811,2.6133,False,Posterior BMA glutamatergic / pallial amygdala VGLUT1,target,1,UNIQUE_to_subclass,24.1811,4,False,"064 STR-PAL Chst9 Gaba in same dissection is higher (8.22, 92%)"
BMAp,012 MEA Slc17a7 Glut,Rorb,3984,4.2186,55.62,False,True,-3.4748,7.6934,3.3116,0.907,False,Posterior BMA glutamatergic / pallial amygdala VGLUT1,target,1,UNIQUE_to_subclass,23.3116,5,False,"013 COAp Grxcr2 Glut in same dissection is higher (7.69, 88%)"
BMAp,012 MEA Slc17a7 Glut,Crym,3984,5.6575,81.78,False,True,-1.3573,7.0148,3.1778,2.4797,False,Posterior BMA glutamatergic / pallial amygdala VGLUT1,target,1,UNIQUE_to_subclass,23.1778,6,False,"037 DG Glut in same dissection is higher (7.01, 92%)"
BMAp,012 MEA Slc17a7 Glut,Cck,3984,5.781,79.04,False,True,-3.8734,9.6544,2.6475,3.1335,False,Posterior BMA glutamatergic / pallial amygdala VGLUT1,target,1,UNIQUE_to_subclass,22.6475,7,False,"047 Sncg Gaba in same dissection is higher (9.65, 99%)"
BMAp,012 MEA Slc17a7 Glut,Etv1,3984,3.9322,61.65,False,True,-5.3808,9.313,2.6218,1.3104,False,Posterior BMA glutamatergic / pallial amygdala VGLUT1,target,1,UNIQUE_to_subclass,22.6218,8,False,"055 STR Lhx8 Gaba in same dissection is higher (9.31, 99%)"
BMAp,012 MEA Slc17a7 Glut,Tcf4,3984,9.3559,98.67,False,True,-2.3136,11.6695,1.5091,7.8468,False,Posterior BMA glutamatergic / pallial amygdala VGLUT1,target,1,UNIQUE_to_subclass,21.5091,9,False,"050 Lamp5 Lhx6 Gaba in same dissection is higher (11.67, 100%)"
BMAp,012 MEA Slc17a7 Glut,Tacr1,3984,3.9401,61.62,False,True,-3.0199,6.96,1.3658,2.5743,False,Posterior BMA glutamatergic / pallial amygdala VGLUT1,target,1,UNIQUE_to_subclass,21.3658,10,False,"058 PAL-STR Gaba-Chol in same dissection is higher (6.96, 90%)"
BMAp,012 MEA Slc17a7 Glut,Moxd1,3984,2.2437,36.65,False,True,-6.8241,9.0678,1.2671,0.9766,False,Posterior BMA glutamatergic / pallial amygdala VGLUT1,target,1,UNIQUE_to_subclass,21.2671,11,False,"054 STR Prox1 Lhx6 Gaba in same dissection is higher (9.07, 100%)"
BMAp,012 MEA Slc17a7 Glut,Pcdh8,3984,4.9247,78.51,False,True,-1.3013,6.226,0.8824,4.0423,False,Posterior BMA glutamatergic / pallial amygdala VGLUT1,target,1,UNIQUE_to_subclass,20.8824,12,False,"051 Pvalb chandelier Gaba in same dissection is higher (6.23, 90%)"
BMAp,073 MEA-BST Sox6 Gaba,Sox6,8705,5.0181,58.17,False,True,-5.4154,10.4335,1.215,3.8031,True,Amygdala GABA / striatal-like inhibitory neighbors,neighbor_control,1,UNIQUE_to_subclass,121.215,1,False,"056 Sst Chodl Gaba in same dissection is higher (10.43, 100%)"
BMAp,073 MEA-BST Sox6 Gaba,Prox1,8705,4.3019,56.99,False,True,-4.2432,8.5451,2.7617,1.5402,False,Amygdala GABA / striatal-like inhibitory neighbors,neighbor_control,1,UNIQUE_to_subclass,22.7617,2,False,"037 DG Glut in same dissection is higher (8.55, 99%)"
BMAp,073 MEA-BST Sox6 Gaba,Dlx1,8705,4.9858,76.19,False,True,-2.2176,7.2034,2.2376,2.7482,False,Amygdala GABA / striatal-like inhibitory neighbors,neighbor_control,1,UNIQUE_to_subclass,22.2376,3,False,"046 Vip Gaba in same dissection is higher (7.20, 91%)"
BMAp,073 MEA-BST Sox6 Gaba,Sox1,8705,1.9931,33.64,False,True,-3.801,5.7941,0.949,1.0441,False,Amygdala GABA / striatal-like inhibitory neighbors,neighbor_control,1,UNIQUE_to_subclass,20.949,4,False,"056 Sst Chodl Gaba in same dissection is higher (5.79, 86%)"
BMAp,073 MEA-BST Sox6 Gaba,Dlx2,8705,2.4849,44.46,False,True,-1.7997,4.2846,0.9102,1.5747,False,Amygdala GABA / striatal-like inhibitory neighbors,neighbor_control,1,UNIQUE_to_subclass,20.9102,5,False,"047 Sncg Gaba in same dissection is higher (4.28, 74%)"
BMAp,074 MEA-BST Lhx6 Sp9 Gaba,Lhx6,6461,6.1937,88.66,False,True,-2.3256,8.5193,5.8983,0.2954,True,Amygdala GABA / striatal-like inhibitory neighbors,neighbor_control,1,UNIQUE_to_subclass,125.8983,1,False,"056 Sst Chodl Gaba in same dissection is higher (8.52, 99%)"
BMAp,074 MEA-BST Lhx6 Sp9 Gaba,Sp9,6461,5.198,79.0,False,True,-1.0697,6.2677,4.4198,0.7782,True,Amygdala GABA / striatal-like inhibitory neighbors,neighbor_control,1,UNIQUE_to_subclass,124.4198,2,False,"054 STR Prox1 Lhx6 Gaba in same dissection is higher (6.27, 90%)"
BMAp,074 MEA-BST Lhx6 Sp9 Gaba,Nr2e1,6461,3.4992,58.63,False,True,-2.1583,5.6575,2.4325,1.0667,False,Amygdala GABA / striatal-like inhibitory neighbors,neighbor_control,1,UNIQUE_to_subclass,22.4325,3,False,"075 MEA-BST Lhx6 Nr2e1 Gaba in same dissection is higher (5.66, 84%)"
BMAp,074 MEA-BST Lhx6 Sp9 Gaba,Whrn,6461,4.248,66.86,False,True,-2.2993,6.5473,0.7924,3.4556,False,Amygdala GABA / striatal-like inhibitory neighbors,neighbor_control,1,UNIQUE_to_subclass,20.7924,4,False,"118 ADP-MPO Trp73 Glut in same dissection is higher (6.55, 94%)"
BMAp,074 MEA-BST Lhx6 Sp9 Gaba,Slc6a1,6461,8.3163,98.99,False,True,-3.1298,11.4461,0.729,7.5873,False,Amygdala GABA / striatal-like inhibitory neighbors,neighbor_control,1,UNIQUE_to_subclass,20.729,5,False,"050 Lamp5 Lhx6 Gaba in same dissection is higher (11.45, 100%)"
BMAp,074 MEA-BST Lhx6 Sp9 Gaba,Cartpt,6461,2.454,35.74,False,True,-3.9475,6.4015,0.6677,1.7863,False,Amygdala GABA / striatal-like inhibitory neighbors,neighbor_control,1,UNIQUE_to_subclass,20.6677,6,False,"076 MEA-BST Lhx6 Nfib Gaba in same dissection is higher (6.40, 70%)"
BMAp,074 MEA-BST Lhx6 Sp9 Gaba,Adarb2,6461,10.3735,94.29,False,True,-2.9623,13.3358,0.604,9.7695,False,Amygdala GABA / striatal-like inhibitory neighbors,neighbor_control,1,UNIQUE_to_subclass,20.604,7,False,"047 Sncg Gaba in same dissection is higher (13.34, 100%)"
BMAp,082 CEA-BST Ebf1 Pdyn Gaba,Ebf1,6966,6.3068,73.28,False,True,-0.6113,6.9181,4.7725,1.5343,True,Amygdala GABA / striatal-like inhibitory neighbors,neighbor_control,1,UNIQUE_to_subclass,124.7725,1,False,"061 STR D1 Gaba in same dissection is higher (6.92, 83%)"
BMAp,082 CEA-BST Ebf1 Pdyn Gaba,Pdyn,6966,4.6061,63.05,False,True,-4.5437,9.1498,2.1191,2.487,True,Amygdala GABA / striatal-like inhibitory neighbors,neighbor_control,1,UNIQUE_to_subclass,122.1191,2,False,"061 STR D1 Gaba in same dissection is higher (9.15, 97%)"
BMAp,082 CEA-BST Ebf1 Pdyn Gaba,Isl1,6966,3.6651,54.77,False,True,-3.7717,7.4368,3.5979,0.0672,False,Amygdala GABA / striatal-like inhibitory neighbors,neighbor_control,1,UNIQUE_to_subclass,23.5979,3,False,"093 RT-ZI Gnb3 Gaba in same dissection is higher (7.44, 100%)"
BMAp,082 CEA-BST Ebf1 Pdyn Gaba,Meis2,6966,8.6553,92.29,False,True,-2.7361,11.3914,2.4246,6.2307,False,Amygdala GABA / striatal-like inhibitory neighbors,neighbor_control,1,UNIQUE_to_subclass,22.424599999999998,4,False,"063 STR D1 Sema5a Gaba in same dissection is higher (11.39, 100%)"
BMAp,082 CEA-BST Ebf1 Pdyn Gaba,Sst,6966,4.1118,52.38,False,True,-7.0461,11.1579,2.1144,1.9974,False,Amygdala GABA / striatal-like inhibitory neighbors,neighbor_control,1,UNIQUE_to_subclass,22.1144,5,False,"056 Sst Chodl Gaba in same dissection is higher (11.16, 97%)"
BMAp,082 CEA-BST Ebf1 Pdyn Gaba,Zfhx3,6966,9.7316,99.7,False,True,-1.0845,10.8161,1.9248,7.8068,False,Amygdala GABA / striatal-like inhibitory neighbors,neighbor_control,1,UNIQUE_to_subclass,21.9248,6,False,"077 CEA-BST Gal Avp Gaba in same dissection is higher (10.82, 100%)"
BMAp,082 CEA-BST Ebf1 Pdyn Gaba,Cnr1,6966,5.5978,83.2,False,True,-5.9069,11.5047,1.3178,4.28,False,Amygdala GABA / striatal-like inhibitory neighbors,neighbor_control,1,UNIQUE_to_subclass,21.3178,7,False,"047 Sncg Gaba in same dissection is higher (11.50, 100%)"
BMAp,082 CEA-BST Ebf1 Pdyn Gaba,Mpped1,6966,7.0848,93.44,False,True,-1.3789,8.4637,1.1487,5.9361,False,Amygdala GABA / striatal-like inhibitory neighbors,neighbor_control,1,UNIQUE_to_subclass,21.1487,8,False,"049 Lamp5 Gaba in same dissection is higher (8.46, 98%)"
BMAp,082 CEA-BST Ebf1 Pdyn Gaba,Vat1l,6966,8.3952,98.15,False,True,-0.4745,8.8697,0.9193,7.4759,False,Amygdala GABA / striatal-like inhibitory neighbors,neighbor_control,1,UNIQUE_to_subclass,20.9193,9,False,"079 CEA-BST Six3 Cyp26b1 Gaba in same dissection is higher (8.87, 99%)"
BMAp,082 CEA-BST Ebf1 Pdyn Gaba,Gpr101,6966,5.6582,78.85,False,True,-1.3331,6.9913,0.9186,4.7396,False,Amygdala GABA / striatal-like inhibitory neighbors,neighbor_control,1,UNIQUE_to_subclass,20.9186,10,False,"122 LHA-MEA Otp Glut in same dissection is higher (6.99, 92%)"
BMAp,082 CEA-BST Ebf1 Pdyn Gaba,Bcl11b,6966,8.215,97.85,False,True,-1.1045,9.3195,0.8634,7.3516,False,Amygdala GABA / striatal-like inhibitory neighbors,neighbor_control,1,UNIQUE_to_subclass,20.8634,11,False,"061 STR D1 Gaba in same dissection is higher (9.32, 100%)"
BMAp,082 CEA-BST Ebf1 Pdyn Gaba,Lamp5,6966,4.2714,69.27,False,True,-3.7932,8.0646,0.8456,3.4258,False,Amygdala GABA / striatal-like inhibitory neighbors,neighbor_control,1,UNIQUE_to_subclass,20.8456,12,False,"049 Lamp5 Gaba in same dissection is higher (8.06, 96%)"
BMAp,113 MEA-COA-BMA Ccdc42 Glut,Ccdc42,9654,2.7283,47.98,False,True,0.3998,2.3285,1.8745,0.8538,True,Posterior BMA glutamatergic / pallial amygdala VGLUT1,target,1,UNIQUE_to_subclass,121.8745,1,False,
BMAp,113 MEA-COA-BMA Ccdc42 Glut,Penk,9654,5.2028,75.68,False,True,-4.025,9.2278,2.306,2.8968,False,Posterior BMA glutamatergic / pallial amygdala VGLUT1,target,1,UNIQUE_to_subclass,22.306,2,False,"062 STR D2 Gaba in same dissection is higher (9.23, 96%)"
BMAp,113 MEA-COA-BMA Ccdc42 Glut,Krt9,9654,3.135,52.74,False,True,0.9314,2.2036,1.5651,1.5699,False,Posterior BMA glutamatergic / pallial amygdala VGLUT1,target,1,UNIQUE_to_subclass,21.5651,3,True,
BMAp,113 MEA-COA-BMA Ccdc42 Glut,Nrgn,9654,10.616,100.0,False,True,0.3179,10.2981,0.7361,9.8799,False,Posterior BMA glutamatergic / pallial amygdala VGLUT1,target,1,UNIQUE_to_subclass,20.7361,4,False,
BMAp,113 MEA-COA-BMA Ccdc42 Glut,Drd1,9654,2.9714,51.54,False,True,-4.697,7.6684,0.6799,2.2915,False,Posterior BMA glutamatergic / pallial amygdala VGLUT1,target,1,UNIQUE_to_subclass,20.6799,5,False,"061 STR D1 Gaba in same dissection is higher (7.67, 97%)"
BMAp,113 MEA-COA-BMA Ccdc42 Glut,Zfp804b,9654,8.2109,89.26,False,True,-3.377,11.5879,0.5567,7.6542,False,Posterior BMA glutamatergic / pallial amygdala VGLUT1,target,1,UNIQUE_to_subclass,20.5567,6,False,"051 Pvalb chandelier Gaba in same dissection is higher (11.59, 100%)"
BMAp,119 SI-MA-LPO-LHA Skor1 Glut,Skor1,2180,3.1529,53.58,False,True,3.0667,0.0862,3.1396,0.0133,True,BMA/MEA VGLUT2-like excitatory,target,1,UNIQUE_to_subclass,123.1396,1,True,
BMAp,119 SI-MA-LPO-LHA Skor1 Glut,Tcf7l2,2180,4.5668,44.82,False,True,4.1419,0.4249,4.4544,0.1124,False,BMA/MEA VGLUT2-like excitatory,target,1,UNIQUE_to_subclass,24.4544,2,True,
