region_user,subclass,gene,n_cells,mean_log2_expr,pct_expr,is_nonneuronal,is_anchor_subclass,specificity_log2_vs_neuronal,specificity_log2_vs_neuronal_competitor_mean,specificity_log2_vs_panel,specificity_log2_vs_panel_competitor_mean,in_subclass_name,cell_type_label,role,n_anchors_passing,uniqueness,rank_key,rank_within_subclass,roi_clean,contaminating_subclass_in_roi
BMAp,121 MEA-BST Otp Zic2 Glut,Esr1,1255,5.4955,79.44,False,True,-1.5038,6.9993,0.5991,4.8964,False,BMA/MEA VGLUT2-like excitatory,target,1,UNIQUE_to_subclass,20.5991,6,False,"077 CEA-BST Gal Avp Gaba in same dissection is higher (7.00, 93%)"
BMAp,121 MEA-BST Otp Zic2 Glut,Sulf1,1255,2.9719,46.93,False,True,-1.4362,4.4081,0.5801,2.3918,False,BMA/MEA VGLUT2-like excitatory,target,1,UNIQUE_to_subclass,20.5801,7,False,"087 MPN-MPO-LPO Lhx6 Zfhx3 Gaba in same dissection is higher (4.41, 62%)"
BMAp,121 MEA-BST Otp Zic2 Glut,Gria3,1255,9.7485,99.52,False,True,-0.3432,10.0917,0.5152,9.2333,False,BMA/MEA VGLUT2-like excitatory,target,1,UNIQUE_to_subclass,20.5152,8,False,"013 COAp Grxcr2 Glut in same dissection is higher (10.09, 100%)"
ORBm,004 L6 IT CTX Glut,Oprk1,11338,2.4562,37.41,False,True,-4.6323,7.0885,2.0452,0.411,False,L6 CT / L6b,target,1,UNIQUE_to_subclass,22.0452,1,False,"001 CLA-EPd-CTX Car3 Glut in same dissection is higher (7.09, 90%)"
ORBm,004 L6 IT CTX Glut,Rspo2,11338,6.4252,88.09,False,True,-0.0375,6.4627,2.0262,4.399,False,L6 CT / L6b,target,1,UNIQUE_to_subclass,22.0262,2,False,"003 L5/6 IT TPE-ENT Glut in same dissection is higher (6.46, 89%)"
ORBm,004 L6 IT CTX Glut,Nptx2,11338,4.6646,64.25,False,True,0.5577,4.1069,1.6609,3.0037,False,L6 CT / L6b,target,1,UNIQUE_to_subclass,21.6609,3,True,
ORBm,004 L6 IT CTX Glut,Nnat,11338,6.5697,77.23,False,True,-2.4628,9.0325,1.3709,5.1988,False,L6 CT / L6b,target,1,UNIQUE_to_subclass,21.3709,4,False,"002 IT EP-CLA Glut in same dissection is higher (9.03, 95%)"
ORBm,004 L6 IT CTX Glut,Jun,11338,4.0805,63.03,False,True,-0.3824,4.4629,1.1649,2.9156,False,L6 CT / L6b,target,1,UNIQUE_to_subclass,21.1649,5,False,"036 HPF CR Glut in same dissection is higher (4.46, 50%)"
ORBm,004 L6 IT CTX Glut,Cbln1,11338,1.9741,33.66,False,True,-1.1337,3.1078,0.9032,1.0709,False,L6 CT / L6b,target,1,UNIQUE_to_subclass,20.9032,6,False,"001 CLA-EPd-CTX Car3 Glut in same dissection is higher (3.11, 50%)"
ORBm,004 L6 IT CTX Glut,Ptpru,11338,4.4273,66.65,False,True,-2.1639,6.5912,0.7496,3.6777,False,L6 CT / L6b,target,1,UNIQUE_to_subclass,20.7496,7,False,"001 CLA-EPd-CTX Car3 Glut in same dissection is higher (6.59, 92%)"
